Age,Travel_Distance,Departure_Delay_in_Mins,Arrival_Delay_in_Mins,Seat_Comfort,Arrival_Time_Convenient,Catering,Platform_Location,Onboard_Wifi_Service,Onboard_Entertainment,Online_Support,Ease_of_Online_Booking,Onboard_Service,Legroom,Baggage_Handling,CheckIn_Service,Cleanliness,Online_Boarding,Gender_Male,Customer_Type_Loyal Customer,Type_Travel_Personal Travel,Travel_Class_Eco,Seat_Class_Ordinary,Overall_Experience,ID
14.0,2796.0,0.0,0.0,5.0,5.0,4.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,99921884.0
52.0,1958.0,16.0,15.0,3.0,6.0,3.0,4.0,6.0,3.0,6.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,99921885.0
49.0,2888.0,15.0,3.0,3.0,3.0,3.0,5.0,6.0,3.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99921886.0
45.0,663.0,56.0,73.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,99921887.0
22.0,1589.0,0.0,0.0,5.0,1.0,5.0,4.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,99921888.0
52.0,712.0,0.0,0.0,3.0,5.0,2.0,4.0,4.0,6.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,99921889.0
63.0,1405.0,12.0,6.0,2.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,99921890.0
9.0,1891.0,0.0,0.0,6.0,5.0,6.0,4.0,3.0,6.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,99921891.0
61.0,1659.0,3.0,11.0,5.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,99921892.0
21.0,4185.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99921893.0
48.0,2755.0,28.0,27.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,99921894.0
39.0,2092.0,0.0,0.0,3.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99921895.0
64.0,1615.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,99921896.0
25.0,1862.0,28.0,27.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,99921897.0
64.0,3171.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99921898.0
48.0,396.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99921899.0
66.0,2237.0,63.0,48.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,99921900.0
13.0,2521.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,99921901.0
21.0,2011.0,0.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,99921902.0
24.0,2250.0,0.0,0.0,6.0,3.0,4.0,3.0,2.0,6.0,2.0,2.0,6.0,4.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,99921903.0
17.0,1574.0,0.0,0.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,99921904.0
30.0,2113.0,36.0,35.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99921905.0
39.0,363.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,99921906.0
32.0,3063.0,2.0,0.0,3.0,1.0,4.0,3.0,3.0,3.0,6.0,3.0,3.0,6.0,5.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99921907.0
18.0,1587.0,58.0,53.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,99921908.0
61.0,1825.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,99921909.0
23.0,1004.0,61.0,63.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,99921910.0
30.0,2106.0,39.0,25.0,6.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99921911.0
15.0,3634.0,0.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99921912.0
49.0,946.0,0.0,0.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99921913.0
35.0,2713.0,187.0,197.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,99921914.0
34.0,1480.0,0.0,0.0,6.0,6.0,3.0,6.0,2.0,2.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99921915.0
40.0,1309.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99921916.0
53.0,2059.0,15.0,0.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99921917.0
52.0,3929.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,99921918.0
14.0,4455.0,10.0,17.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,99921919.0
58.0,1372.0,9.0,1.0,4.0,4.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99921920.0
37.0,2359.0,0.0,4.0,6.0,6.0,6.0,6.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,99921921.0
38.0,2935.0,566.0,600.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,99921922.0
20.0,2097.0,0.0,0.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,99921923.0
8.0,1747.0,0.0,14.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99921924.0
56.0,352.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99921925.0
33.0,1063.0,0.0,27.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99921926.0
25.0,2166.0,11.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,99921927.0
63.0,940.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,99921928.0
50.0,209.0,0.0,0.0,6.0,2.0,6.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99921929.0
39.0,1704.0,37.0,44.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99921930.0
53.0,1420.0,2.0,10.0,5.0,4.0,4.0,4.0,6.0,5.0,6.0,6.0,2.0,6.0,4.0,5.0,4.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,99921931.0
9.0,2750.0,0.0,0.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,3.0,5.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99921932.0
49.0,1965.0,22.0,21.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99921933.0
45.0,1927.0,0.0,0.0,2.0,6.0,2.0,3.0,6.0,2.0,5.0,6.0,3.0,6.0,2.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,99921934.0
46.0,2852.0,79.0,69.0,2.0,2.0,2.0,4.0,5.0,2.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,99921935.0
30.0,2251.0,94.0,73.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,6.0,4.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,99921936.0
69.0,363.0,0.0,0.0,5.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,4.0,6.0,4.0,5.0,4.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,99921937.0
60.0,1952.0,0.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,99921938.0
55.0,286.0,0.0,0.0,1.0,1.0,1.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,99921939.0
45.0,2345.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,3.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,99921940.0
31.0,4938.0,0.0,0.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,5.0,2.0,3.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99921941.0
29.0,3633.0,7.0,0.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,99921942.0
29.0,3344.0,2.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,6.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,99921943.0
47.0,2524.0,0.0,0.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,99921944.0
29.0,2496.0,19.0,6.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,99921945.0
38.0,1750.0,0.0,0.0,5.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99921946.0
50.0,2408.0,24.0,45.0,2.0,5.0,2.0,3.0,6.0,2.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,99921947.0
27.0,1767.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,4.0,6.0,6.0,5.0,3.0,4.0,3.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,99921948.0
45.0,1485.0,23.0,21.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,99921949.0
28.0,2171.0,0.0,0.0,5.0,6.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,99921950.0
42.0,3914.0,2.0,0.0,3.0,3.0,3.0,3.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99921951.0
26.0,2032.0,10.0,10.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,6.0,5.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,99921952.0
47.0,1878.0,0.0,0.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99921953.0
21.0,1835.0,0.0,0.0,3.0,3.0,3.0,6.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,99921954.0
24.0,2207.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,99921955.0
23.0,1558.0,32.0,32.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,99921956.0
14.0,1710.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99921957.0
38.0,2779.0,1.0,0.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99921958.0
17.0,1698.0,0.0,0.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,99921959.0
66.0,495.0,32.0,60.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,99921960.0
54.0,1520.0,0.0,0.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,99921961.0
43.0,984.0,15.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,99921962.0
35.0,2465.0,31.0,46.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,99921963.0
60.0,1588.0,7.0,0.0,3.0,6.0,4.0,6.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,99921964.0
26.0,2911.0,0.0,0.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99921965.0
58.0,1071.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99921966.0
36.0,1741.0,12.0,48.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,6.0,3.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,99921967.0
36.0,4637.0,129.0,124.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,99921968.0
69.0,463.0,21.0,27.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,99921969.0
53.0,532.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99921970.0
28.0,3059.0,0.0,0.0,2.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99921971.0
48.0,1286.0,15.0,19.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,3.0,4.0,6.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,99921972.0
41.0,2367.0,2.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,99921973.0
62.0,220.0,0.0,0.0,5.0,6.0,6.0,6.0,2.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,99921974.0
45.0,853.0,15.0,10.0,2.0,2.0,2.0,2.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99921975.0
27.0,2583.0,18.0,12.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,6.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,99921976.0
37.0,2265.0,4.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,99921977.0
33.0,2006.0,0.0,0.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,99921978.0
37.0,1231.0,68.0,110.0,6.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,5.0,3.0,2.0,3.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,99921979.0
28.0,2455.0,0.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,99921980.0
39.0,1513.0,0.0,0.0,3.0,1.0,3.0,6.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,99921981.0
10.0,2136.0,105.0,120.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,99921982.0
27.0,3544.0,5.0,0.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99921983.0
42.0,3219.0,4.0,4.0,6.0,6.0,4.0,6.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99921984.0
54.0,1994.0,16.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,99921985.0
63.0,2175.0,1.0,0.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,99921986.0
20.0,3153.0,0.0,0.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,3.0,6.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,99921987.0
12.0,2853.0,11.0,7.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,99921988.0
30.0,2151.0,71.0,78.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,99921989.0
55.0,2483.0,0.0,0.0,5.0,5.0,5.0,6.0,3.0,5.0,3.0,3.0,6.0,2.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,99921990.0
18.0,1457.0,32.0,53.0,2.0,2.0,2.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,99921991.0
41.0,2218.0,2.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,99921992.0
26.0,4814.0,4.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,2.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99921993.0
46.0,1816.0,2.0,9.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,99921994.0
46.0,3879.0,11.0,1.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,99921995.0
56.0,288.0,2.0,7.0,3.0,3.0,3.0,3.0,4.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,99921996.0
29.0,2526.0,7.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,4.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99921997.0
31.0,3149.0,21.0,27.0,3.0,3.0,6.0,3.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,99921998.0
47.0,1954.0,0.0,0.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,5.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,99921999.0
44.0,4576.0,5.0,0.0,3.0,6.0,3.0,5.0,3.0,4.0,4.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,99922000.0
26.0,2376.0,24.0,17.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,99922001.0
35.0,1261.0,8.0,0.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,99922002.0
58.0,4339.0,183.0,185.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,99922003.0
43.0,1645.0,0.0,0.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,6.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,99922004.0
43.0,1919.0,0.0,0.0,5.0,6.0,5.0,3.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,99922005.0
54.0,2154.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,99922006.0
32.0,3928.0,0.0,0.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,99922007.0
19.0,875.0,82.0,70.0,2.0,2.0,2.0,2.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,99922008.0
36.0,2059.0,0.0,0.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,4.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,99922009.0
52.0,2119.0,0.0,0.0,2.0,5.0,2.0,4.0,6.0,2.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,99922010.0
46.0,2233.0,15.0,0.0,3.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,99922011.0
43.0,3687.0,1.0,0.0,6.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,99922012.0
40.0,870.0,4.0,0.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,99922013.0
32.0,1676.0,0.0,17.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,99922014.0
42.0,966.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,99922015.0
35.0,2065.0,3.0,0.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,99922016.0
